incident_id,created_date,resolved_date,status,priority,resolution_time,category_id,service_id,client_id
12155,2024-01-22 20:02:02,2024-01-23 11:02:02,Closed,Medium,54000.0,2,3,65
12156,2024-07-31 19:01:27,,In Progress,High,,3,4,99
12157,2024-05-07 15:24:36,2024-05-09 11:24:36,Resolved,Medium,158400.0,2,4,43
12158,2024-08-03 00:51:13,2024-08-05 01:51:13,Closed,Medium,176400.0,4,1,73
12159,2024-06-09 08:40:56,2024-06-10 03:40:56,Closed,High,68400.0,3,5,7
12160,2024-06-05 15:21:51,2024-06-05 18:21:51,Closed,Critical,10800.0,4,4,30
12161,2024-06-10 10:59:22,2024-06-12 16:59:22,Resolved,Medium,194400.0,1,4,89
12162,2024-08-02 09:15:10,,Open,Low,,3,1,22
12163,2024-06-04 14:18:36,,Open,Critical,,4,2,68
12164,2024-07-22 16:00:59,,In Progress,High,,1,4,66
12165,2024-05-08 01:31:56,2024-05-10 11:31:56,Closed,Low,208800.0,4,3,15
12166,2024-03-22 19:00:47,,Open,High,,2,3,50
12167,2024-07-16 23:34:50,2024-07-17 17:34:50,Closed,Low,64800.0,4,4,67
12168,2024-04-06 06:03:20,2024-04-06 23:03:20,Resolved,Medium,61200.0,3,1,85
12169,2024-01-23 09:29:26,2024-01-23 14:29:26,Resolved,High,18000.0,2,4,15
12170,2024-09-28 14:36:28,2024-09-29 05:36:28,Resolved,Medium,54000.0,4,4,45
12171,2024-07-02 14:37:07,,Open,Critical,,3,4,87
12172,2024-06-13 05:11:00,2024-06-14 16:11:00,Closed,Low,126000.0,3,4,19
12173,2024-10-19 06:08:12,,Open,Medium,,1,5,72
12174,2024-09-11 16:06:35,,Open,Critical,,1,5,49
12175,2024-01-08 23:58:01,,Open,Critical,,4,2,53
12176,2024-10-22 21:50:20,,In Progress,Critical,,4,2,2
12177,2024-07-23 20:18:23,,Open,High,,4,3,2
12178,2024-07-06 14:25:46,,Open,Low,,3,3,53
12179,2024-01-26 09:59:53,2024-01-26 21:59:53,Resolved,High,43200.0,4,3,95
12180,2024-03-18 14:51:50,,In Progress,High,,1,5,91
12181,2024-06-02 07:01:33,,Open,Critical,,4,1,79
12182,2024-10-05 21:59:38,,In Progress,High,,1,3,31
12183,2024-09-27 08:11:07,2024-09-27 21:11:07,Closed,Medium,46800.0,1,5,82
12184,2024-10-12 23:48:21,,In Progress,Low,,1,1,27
12185,2024-01-26 18:33:29,2024-01-26 20:33:29,Resolved,Critical,7200.0,1,4,52
12186,2024-01-31 08:38:05,,Open,Low,,2,4,49
12187,2024-07-31 20:16:40,,In Progress,Low,,3,3,14
12188,2024-03-11 13:05:40,2024-03-11 18:05:40,Closed,High,18000.0,4,4,75
12189,2024-03-28 22:50:21,2024-03-28 23:50:21,Resolved,Critical,3600.0,3,1,10
12190,2024-10-13 15:51:32,,In Progress,Medium,,3,5,2
12191,2024-09-04 16:23:00,2024-09-04 21:23:00,Resolved,Medium,18000.0,2,2,47
12192,2024-05-26 04:54:35,,Open,Medium,,1,4,56
12193,2024-04-06 04:43:38,,In Progress,Critical,,3,3,88
12194,2024-05-04 04:12:09,2024-05-04 06:12:09,Closed,Critical,7200.0,4,5,30
12195,2024-08-03 10:39:26,2024-08-08 01:39:26,Resolved,Low,399600.0,3,4,55
12196,2024-09-28 17:42:10,,In Progress,High,,2,5,99
12197,2024-09-24 20:24:19,,Open,Medium,,4,4,88
12198,2024-07-19 04:01:50,2024-07-19 06:01:50,Resolved,Critical,7200.0,2,5,89
12199,2024-10-09 08:14:42,2024-10-09 09:14:42,Resolved,Critical,3600.0,2,3,23
12200,2024-03-06 23:04:22,,In Progress,High,,3,2,58
12201,2024-07-24 12:20:53,,Open,Medium,,1,3,17
12202,2024-09-01 12:43:22,,In Progress,Critical,,2,1,5
12203,2024-01-03 10:12:49,2024-01-04 07:12:49,Resolved,High,75600.0,1,3,75
12204,2024-10-03 09:43:16,2024-10-03 13:43:16,Resolved,Low,14400.0,2,5,69
12205,2024-06-09 00:17:13,,In Progress,Medium,,3,1,70
12206,2024-04-29 22:05:32,2024-05-03 09:05:32,Closed,Low,298800.0,3,2,62
12207,2024-03-05 17:49:07,2024-03-07 01:49:07,Resolved,Medium,115200.0,4,1,12
12208,2024-10-26 08:08:17,,In Progress,High,,4,3,4
12209,2024-10-25 23:56:20,,Open,Low,,2,4,33
12210,2024-02-09 14:10:31,,In Progress,High,,4,1,38
12211,2024-09-27 11:36:04,,In Progress,High,,2,5,43
12212,2024-06-01 16:56:22,2024-06-01 18:56:22,Resolved,Critical,7200.0,4,1,69
12213,2024-06-23 20:03:30,,In Progress,High,,3,5,16
12214,2024-04-08 00:51:11,2024-04-14 06:51:11,Closed,Low,540000.0,4,2,77
12215,2024-01-31 03:31:50,2024-02-02 02:31:50,Closed,Medium,169200.0,3,5,84
12216,2024-08-17 22:03:55,2024-08-20 05:03:55,Closed,Medium,198000.0,4,5,53
12217,2024-08-08 07:28:40,2024-08-08 08:28:40,Resolved,Critical,3600.0,1,1,29
12218,2024-04-06 02:44:41,2024-04-09 10:44:41,Resolved,Low,288000.0,2,4,24
12219,2024-04-01 09:40:31,2024-04-01 14:40:31,Resolved,Medium,18000.0,1,4,18
12220,2024-08-15 00:45:52,2024-08-15 03:45:52,Resolved,Critical,10800.0,4,5,10
12221,2024-05-28 08:29:38,2024-05-28 12:29:38,Resolved,High,14400.0,2,1,9
12222,2024-02-29 07:49:17,2024-02-29 08:49:17,Resolved,Critical,3600.0,2,3,93
12223,2024-07-29 18:40:43,,In Progress,Low,,1,3,16
12224,2024-01-19 06:37:19,2024-01-19 14:37:19,Closed,High,28800.0,2,3,16
12225,2024-03-28 09:43:03,,Open,Medium,,4,3,22
12226,2024-08-26 10:39:59,2024-08-26 11:39:59,Closed,Critical,3600.0,2,5,44
12227,2024-07-01 06:21:05,,In Progress,Critical,,2,4,19
12228,2024-10-11 06:12:25,,In Progress,Low,,3,2,33
12229,2024-07-04 13:51:01,,Open,Low,,4,4,72
12230,2024-04-28 09:20:51,,In Progress,High,,2,4,91
12231,2024-05-17 18:09:55,,Open,High,,3,1,60
12232,2024-09-13 05:29:06,,In Progress,High,,1,1,59
12233,2024-09-24 02:14:43,,In Progress,High,,1,5,92
12234,2024-04-27 07:51:20,,In Progress,High,,1,3,89
12235,2024-04-24 01:31:03,,Open,High,,2,2,18
12236,2024-05-19 21:20:54,2024-05-20 01:20:54,Closed,Critical,14400.0,2,5,53
12237,2024-01-03 20:20:48,2024-01-04 05:20:48,Closed,Low,32400.0,4,5,42
12238,2024-06-16 14:36:48,2024-06-18 13:36:48,Closed,Low,169200.0,4,5,95
12239,2024-08-26 09:10:42,2024-08-26 11:10:42,Closed,Critical,7200.0,4,5,3
12240,2024-05-29 02:23:08,2024-05-29 22:23:08,Resolved,High,72000.0,2,2,82
12241,2024-01-20 12:47:24,,In Progress,Low,,3,5,11
12242,2024-01-20 04:01:45,2024-01-21 07:01:45,Closed,Medium,97200.0,3,3,21
12243,2024-02-08 08:17:57,2024-02-09 02:17:57,Resolved,Low,64800.0,1,3,68
12244,2024-07-11 19:41:45,,In Progress,Low,,1,4,59
12245,2024-09-10 17:36:19,2024-09-10 20:36:19,Closed,Low,10800.0,4,1,33
12246,2024-06-24 09:53:59,2024-06-24 13:53:59,Resolved,Critical,14400.0,2,1,28
12247,2024-10-21 02:02:20,2024-10-21 12:02:20,Resolved,High,36000.0,3,5,80
12248,2024-05-25 06:29:16,,In Progress,Medium,,3,1,38
12249,2024-07-28 12:21:03,,In Progress,Medium,,4,4,57
12250,2024-08-04 03:52:15,,Open,Critical,,1,2,78
12251,2024-08-22 21:33:02,2024-08-23 07:33:02,Closed,High,36000.0,3,3,31
12252,2024-08-29 20:13:05,,Open,Medium,,1,2,7
12253,2024-01-14 21:21:13,2024-01-17 20:21:13,Closed,Medium,255600.0,4,1,100
12254,2024-05-10 23:32:46,2024-05-11 01:32:46,Resolved,Medium,7200.0,3,3,93
12255,2024-04-04 13:18:47,2024-04-06 01:18:47,Closed,Medium,129600.0,3,1,19
12256,2024-04-15 02:18:58,2024-04-17 00:18:58,Closed,Low,165600.0,4,2,78
12257,2024-10-18 18:30:42,2024-10-18 20:30:42,Resolved,Critical,7200.0,1,1,32
12258,2024-10-28 19:53:07,2024-10-29 12:53:07,Closed,High,61200.0,2,4,72
12259,2024-02-26 19:15:04,,Open,Critical,,1,1,10
12260,2024-01-02 16:47:32,2024-01-03 15:47:32,Resolved,Low,82800.0,2,2,47
12261,2024-03-22 19:27:25,,In Progress,High,,3,4,86
12262,2024-07-19 22:18:07,,In Progress,High,,1,3,88
12263,2024-10-18 00:18:18,2024-10-19 13:18:18,Resolved,Medium,133200.0,4,5,21
12264,2024-01-19 23:00:12,,In Progress,Critical,,4,1,9
12265,2024-05-02 16:31:43,2024-05-03 06:31:43,Resolved,Medium,50400.0,1,4,11
12266,2024-03-06 16:48:19,,In Progress,High,,1,4,17
12267,2024-05-17 04:13:13,,Open,Critical,,3,4,41
12268,2024-07-03 08:07:05,,Open,High,,3,1,59
12269,2024-01-09 07:17:48,2024-01-09 09:17:48,Closed,Critical,7200.0,3,2,78
12270,2024-06-11 15:44:47,,In Progress,High,,2,4,6
12271,2024-06-28 19:58:56,2024-06-30 14:58:56,Closed,Medium,154800.0,2,1,45
12272,2024-05-12 05:44:46,2024-05-12 07:44:46,Closed,Critical,7200.0,2,2,8
12273,2024-04-07 15:08:34,,In Progress,Critical,,2,4,84
12274,2024-09-19 15:20:02,,In Progress,Medium,,4,3,28
12275,2024-07-14 15:29:15,2024-07-16 03:29:15,Resolved,Medium,129600.0,1,3,12
12276,2024-10-13 11:15:14,2024-10-14 04:15:14,Resolved,Low,61200.0,2,1,43
12277,2024-07-30 15:23:29,2024-08-01 22:23:29,Resolved,Medium,198000.0,3,1,63
12278,2024-06-13 03:36:47,2024-06-15 08:36:47,Closed,Medium,190800.0,3,1,18
12279,2024-04-02 16:15:50,2024-04-02 17:15:50,Closed,Critical,3600.0,3,4,50
12280,2024-07-21 17:01:37,,In Progress,Medium,,3,1,71
12281,2024-09-16 22:02:53,2024-09-17 08:02:53,Closed,High,36000.0,1,3,46
12282,2024-07-06 07:39:58,,Open,Critical,,3,5,64
12283,2024-05-07 19:05:32,,In Progress,High,,1,4,2
12284,2024-10-19 18:59:57,2024-10-24 21:59:57,Resolved,Low,442800.0,1,4,7
12285,2024-06-05 14:18:03,,Open,Medium,,3,1,89
12286,2024-04-18 09:58:29,2024-04-19 06:58:29,Closed,High,75600.0,3,2,38
12287,2024-04-07 17:11:28,2024-04-09 14:11:28,Closed,Medium,162000.0,2,4,33
12288,2024-08-18 16:29:44,2024-08-19 18:29:44,Resolved,Medium,93600.0,1,3,51
12289,2024-07-03 13:08:47,,In Progress,Critical,,1,4,78
12290,2024-05-30 07:15:04,2024-05-31 05:15:04,Resolved,High,79200.0,3,3,21
12291,2024-08-24 14:37:29,,In Progress,Critical,,4,3,34
12292,2024-10-05 15:15:25,,In Progress,Low,,1,3,20
12293,2024-05-04 03:40:36,2024-05-04 04:40:36,Closed,High,3600.0,3,5,59
12294,2024-10-22 06:45:55,2024-10-22 10:45:55,Closed,Critical,14400.0,1,2,67
12295,2024-05-08 01:16:09,2024-05-08 03:16:09,Resolved,Critical,7200.0,1,2,56
12296,2024-08-02 14:50:29,2024-08-04 11:50:29,Resolved,Medium,162000.0,3,4,25
12297,2024-09-02 11:58:27,,Open,Low,,1,4,44
12298,2024-04-08 08:14:18,,In Progress,Low,,3,1,33
12299,2024-05-10 23:51:16,2024-05-13 01:51:16,Closed,Medium,180000.0,3,4,43
12300,2024-10-25 11:33:50,2024-10-25 15:33:50,Resolved,High,14400.0,1,5,10
12301,2024-06-28 22:25:59,,Open,High,,4,4,61
12302,2024-07-24 01:32:41,2024-07-24 14:32:41,Resolved,High,46800.0,3,5,9
12303,2024-10-01 16:38:26,,In Progress,Medium,,2,2,77
12304,2024-10-03 22:13:08,,In Progress,High,,3,4,48
12305,2024-08-31 01:20:24,2024-08-31 13:20:24,Resolved,Medium,43200.0,1,4,52
12306,2024-05-09 13:16:11,2024-05-09 15:16:11,Resolved,High,7200.0,4,2,58
12307,2024-10-31 23:23:00,2024-11-03 16:23:00,Closed,Medium,234000.0,4,5,7
12308,2024-10-06 08:12:04,,Open,High,,2,4,63
12309,2024-05-25 11:53:20,,Open,Medium,,3,3,86
12310,2024-08-19 23:53:09,2024-08-20 01:53:09,Closed,Critical,7200.0,1,5,23
12311,2024-08-31 06:43:39,2024-09-02 23:43:39,Resolved,Low,234000.0,2,3,50
12312,2024-01-03 02:35:13,,In Progress,Low,,3,1,10
12313,2024-02-21 23:49:46,,Open,Low,,4,2,99
12314,2024-09-19 19:18:36,2024-09-19 23:18:36,Resolved,Critical,14400.0,1,3,68
12315,2024-04-09 22:36:34,2024-04-10 00:36:34,Resolved,Critical,7200.0,3,5,39
12316,2024-06-05 00:27:41,,Open,Critical,,2,4,32
12317,2024-09-30 04:07:32,2024-09-30 07:07:32,Resolved,Critical,10800.0,3,5,74
12318,2024-03-13 21:40:10,2024-03-14 14:40:10,Closed,High,61200.0,1,3,44
12319,2024-01-24 08:40:19,,In Progress,Medium,,2,3,2
12320,2024-08-13 18:28:28,2024-08-13 20:28:28,Resolved,Critical,7200.0,3,1,55
12321,2024-03-05 12:25:03,,Open,Low,,1,5,16
12322,2024-08-15 13:42:42,2024-08-16 17:42:42,Resolved,Medium,100800.0,2,1,11
12323,2024-01-08 02:55:33,2024-01-08 03:55:33,Closed,Critical,3600.0,4,2,54
12324,2024-10-02 10:20:28,2024-10-02 13:20:28,Closed,Critical,10800.0,4,3,33
12325,2024-03-23 09:17:09,2024-03-24 09:17:09,Closed,High,86400.0,4,4,100
12326,2024-08-21 03:07:39,2024-08-23 16:07:39,Resolved,Medium,219600.0,3,5,8
12327,2024-05-05 18:32:00,,In Progress,Low,,3,5,4
12328,2024-08-31 12:10:08,,In Progress,Critical,,1,1,75
12329,2024-09-02 07:52:52,,In Progress,Low,,2,3,100
12330,2024-08-17 18:25:04,,In Progress,Medium,,2,5,45
12331,2024-02-25 07:32:14,,In Progress,Medium,,4,5,31
12332,2024-04-12 17:02:42,2024-04-16 16:02:42,Closed,Low,342000.0,3,2,74
12333,2024-05-30 06:48:37,2024-06-01 19:48:37,Resolved,Low,219600.0,1,1,33
12334,2024-04-27 05:57:53,,Open,Low,,1,2,46
12335,2024-01-04 06:59:02,,In Progress,Medium,,2,4,50
12336,2024-03-25 11:37:01,,In Progress,High,,3,3,67
12337,2024-05-10 20:22:16,2024-05-12 15:22:16,Resolved,Low,154800.0,1,1,6
12338,2024-06-20 01:45:57,,Open,Low,,4,4,72
12339,2024-04-03 07:39:54,,In Progress,Low,,1,1,16
12340,2024-04-05 05:58:54,,In Progress,Critical,,3,1,90
12341,2024-03-03 17:17:16,,In Progress,Medium,,2,2,75
12342,2024-03-17 12:05:53,,Open,Low,,3,1,98
12343,2024-06-05 22:35:18,2024-06-06 00:35:18,Closed,Critical,7200.0,1,4,40
12344,2024-08-22 17:32:32,2024-08-25 20:32:32,Resolved,Low,270000.0,1,3,33
12345,2024-07-18 08:06:02,,In Progress,Low,,1,2,71
12346,2024-10-06 09:47:23,2024-10-07 00:47:23,Closed,High,54000.0,1,2,74
12347,2024-05-16 04:52:23,,In Progress,High,,4,4,5
12348,2024-10-12 03:43:28,,In Progress,High,,4,5,53
12349,2024-06-27 15:47:56,2024-06-27 23:47:56,Resolved,High,28800.0,2,4,60
12350,2024-01-13 02:08:46,,Open,High,,2,1,14
12351,2024-06-21 17:12:34,,In Progress,Critical,,2,5,67
12352,2024-04-03 19:27:46,2024-04-05 14:27:46,Closed,Medium,154800.0,4,5,67
12353,2024-03-08 07:28:33,2024-03-08 09:28:33,Resolved,Critical,7200.0,2,3,51
12354,2024-07-29 03:26:07,,Open,Medium,,4,1,21
12355,2024-03-11 10:50:13,2024-03-12 14:50:13,Closed,Low,100800.0,1,4,44
12356,2024-06-07 07:50:39,2024-06-08 10:50:39,Closed,Low,97200.0,1,2,14
12357,2024-03-06 16:36:37,,Open,Medium,,3,5,67
12358,2024-04-23 11:10:05,,Open,High,,1,2,79
12359,2024-07-30 02:28:06,2024-08-05 06:28:06,Closed,Low,532800.0,2,1,11
12360,2024-06-24 00:53:11,,In Progress,Low,,1,3,4
12361,2024-06-13 10:21:58,2024-06-15 17:21:58,Closed,Low,198000.0,1,2,100
12362,2024-07-26 15:55:08,2024-07-28 07:55:08,Closed,Medium,144000.0,4,1,65
12363,2024-08-13 14:08:45,2024-08-16 00:08:45,Resolved,Low,208800.0,4,5,43
12364,2024-02-05 02:04:28,2024-02-06 04:04:28,Closed,Medium,93600.0,4,5,77
12365,2024-08-17 14:35:14,,In Progress,High,,2,2,52
12366,2024-10-12 09:28:07,,In Progress,Medium,,2,3,74
12367,2024-09-08 07:26:03,,In Progress,Low,,2,3,95
12368,2024-05-22 00:48:53,2024-05-22 11:48:53,Closed,High,39600.0,3,3,11
12369,2024-04-21 15:34:45,2024-04-21 17:34:45,Resolved,Critical,7200.0,3,1,42
12370,2024-08-13 05:22:07,,In Progress,Critical,,2,5,4
12371,2024-08-01 06:42:52,2024-08-03 01:42:52,Resolved,Medium,154800.0,2,3,83
12372,2024-03-01 11:37:34,,Open,Critical,,4,4,43
12373,2024-07-12 18:55:07,2024-07-13 18:55:07,Closed,High,86400.0,4,1,62
12374,2024-09-15 00:54:30,2024-09-20 11:54:30,Closed,Low,471600.0,2,4,1
12375,2024-02-26 16:43:12,,In Progress,Critical,,1,1,40
12376,2024-05-09 22:23:43,,In Progress,Low,,3,3,97
12377,2024-07-30 04:59:25,2024-08-01 07:59:25,Resolved,Medium,183600.0,1,2,77
12378,2024-03-18 18:28:30,,Open,Low,,3,5,60
12379,2024-07-21 05:08:45,,In Progress,Medium,,3,5,65
12380,2024-06-11 06:59:51,,Open,High,,1,1,97
12381,2024-08-23 16:43:03,2024-08-23 18:43:03,Closed,Critical,7200.0,2,4,97
12382,2024-09-28 23:40:41,2024-09-29 18:40:41,Resolved,Medium,68400.0,3,5,64
12383,2024-09-02 19:15:24,2024-09-02 20:15:24,Closed,Critical,3600.0,2,5,12
12384,2024-03-13 18:38:35,2024-03-14 02:38:35,Resolved,Low,28800.0,4,2,41
12385,2024-02-23 22:03:08,,Open,Low,,4,4,40
12386,2024-01-26 20:51:54,2024-01-26 23:51:54,Closed,Critical,10800.0,3,2,31
12387,2024-04-14 14:11:58,,In Progress,Low,,1,2,10
12388,2024-05-02 19:33:15,2024-05-03 03:33:15,Resolved,High,28800.0,3,3,13
12389,2024-09-05 19:08:25,2024-09-05 23:08:25,Resolved,Critical,14400.0,2,2,91
12390,2024-01-16 11:46:53,2024-01-18 03:46:53,Closed,Medium,144000.0,1,2,89
12391,2024-09-22 01:26:42,,Open,Low,,1,2,59
12392,2024-01-28 00:22:28,,Open,Medium,,3,1,16
12393,2024-08-03 23:51:31,2024-08-04 01:51:31,Closed,Critical,7200.0,3,3,100
12394,2024-08-06 04:46:14,2024-08-07 15:46:14,Resolved,Low,126000.0,4,2,27
12395,2024-07-29 10:55:15,2024-07-29 14:55:15,Closed,Critical,14400.0,1,2,19
12396,2024-01-31 10:57:35,,In Progress,Low,,2,5,15
12397,2024-02-11 22:35:24,,In Progress,Critical,,4,5,91
12398,2024-03-06 08:35:19,2024-03-07 10:35:19,Closed,Medium,93600.0,1,3,15
12399,2024-09-22 20:21:18,,In Progress,Low,,4,2,99
12400,2024-08-02 04:56:32,,In Progress,Critical,,2,1,54
12401,2024-09-01 00:13:27,2024-09-03 20:13:27,Closed,Low,244800.0,4,2,37
12402,2024-05-17 19:15:06,,In Progress,Medium,,1,4,41
12403,2024-10-13 07:28:08,2024-10-13 09:28:08,Closed,Critical,7200.0,1,5,76
12404,2024-08-18 19:57:21,,Open,Medium,,1,4,6
12405,2024-10-21 12:03:16,,In Progress,Medium,,1,1,34
12406,2024-09-02 07:35:20,2024-09-03 01:35:20,Resolved,High,64800.0,4,1,44
12407,2024-05-28 23:30:30,,In Progress,Medium,,4,5,37
12408,2024-06-06 01:10:56,2024-06-06 07:10:56,Closed,High,21600.0,2,1,11
12409,2024-04-03 19:13:22,2024-04-05 15:13:22,Resolved,Medium,158400.0,4,2,7
12410,2024-03-27 14:13:40,,In Progress,High,,1,1,66
12411,2024-10-04 18:39:51,,Open,High,,3,2,4
12412,2024-08-01 19:00:54,2024-08-01 22:00:54,Resolved,High,10800.0,3,3,95
12413,2024-09-13 15:50:30,,In Progress,High,,1,4,30
12414,2024-10-01 23:04:14,,In Progress,Low,,1,2,69
12415,2024-04-30 23:07:04,,In Progress,High,,4,1,42
12416,2024-03-30 18:07:29,2024-04-01 15:07:29,Closed,Low,162000.0,2,4,62
12417,2024-06-29 21:36:53,,Open,High,,2,2,18
12418,2024-06-05 00:22:49,2024-06-06 16:22:49,Closed,Low,144000.0,4,5,56
12419,2024-07-23 19:26:40,,Open,High,,3,5,21
12420,2024-06-23 12:34:30,,Open,High,,3,1,66
12421,2024-06-12 03:10:04,,In Progress,Critical,,2,4,95
12422,2024-01-09 04:14:57,2024-01-15 23:14:57,Resolved,Low,586800.0,2,5,58
12423,2024-05-12 09:39:07,2024-05-13 21:39:07,Resolved,Medium,129600.0,4,4,72
12424,2024-05-09 10:37:53,,In Progress,Medium,,2,3,73
12425,2024-10-04 13:47:53,2024-10-08 02:47:53,Closed,Low,306000.0,3,3,39
12426,2024-05-18 17:29:18,2024-05-18 19:29:18,Closed,Critical,7200.0,3,2,1
12427,2024-05-02 03:49:45,,In Progress,Medium,,1,3,25
12428,2024-01-08 03:08:50,,In Progress,Medium,,2,5,21
12429,2024-04-26 00:06:59,2024-04-26 02:06:59,Closed,Critical,7200.0,2,1,5
12430,2024-02-10 04:23:53,,In Progress,Medium,,2,1,27
12431,2024-09-19 03:54:39,2024-09-23 17:54:39,Closed,Low,396000.0,4,4,73
12432,2024-08-09 20:56:18,2024-08-09 22:56:18,Resolved,Critical,7200.0,2,4,68
12433,2024-02-13 10:15:48,2024-02-13 12:15:48,Resolved,Critical,7200.0,4,2,83
12434,2024-06-14 16:34:36,,Open,Critical,,4,5,90
12435,2024-08-28 08:39:02,2024-08-30 09:39:02,Resolved,Low,176400.0,1,4,8
12436,2024-03-18 05:25:43,,Open,Medium,,3,3,44
12437,2024-03-04 00:20:26,,In Progress,Low,,3,3,74
12438,2024-08-05 01:50:24,2024-08-08 03:50:24,Closed,Low,266400.0,2,2,10
12439,2024-10-02 23:10:13,,In Progress,Low,,4,3,86
12440,2024-06-01 14:46:39,,Open,Low,,4,3,59
12441,2024-06-18 11:30:40,2024-06-18 12:30:40,Resolved,Critical,3600.0,1,2,100
12442,2024-06-05 12:59:31,,In Progress,Medium,,3,3,44
12443,2024-10-04 01:08:18,,Open,High,,3,2,31
12444,2024-10-24 10:57:37,2024-10-24 13:57:37,Closed,Critical,10800.0,3,1,95
12445,2024-02-14 10:47:31,2024-02-14 12:47:31,Closed,Critical,7200.0,3,3,6
12446,2024-05-20 17:39:54,,Open,Critical,,4,2,6
12447,2024-03-27 15:41:51,,In Progress,Medium,,2,3,93
12448,2024-09-23 01:50:40,,In Progress,Low,,3,4,23
12449,2024-02-10 09:02:22,,In Progress,Critical,,1,4,96
12450,2024-06-05 00:12:20,2024-06-05 11:12:20,Resolved,Low,39600.0,4,4,27
12451,2024-02-28 23:28:32,2024-02-29 02:28:32,Closed,High,10800.0,3,4,41
12452,2024-02-01 03:52:27,,Open,Low,,3,5,16
12453,2024-04-21 11:23:23,,In Progress,High,,1,2,43
12454,2024-02-23 00:54:23,,Open,Medium,,4,5,75
12455,2024-02-18 15:33:46,2024-02-18 20:33:46,Resolved,High,18000.0,4,2,2
12456,2024-02-17 18:42:07,,Open,Low,,3,4,85
12457,2024-08-03 17:39:53,2024-08-06 11:39:53,Closed,Medium,237600.0,3,4,76
12458,2024-02-04 09:56:24,,In Progress,High,,1,2,3
12459,2024-06-17 22:25:30,2024-06-18 09:25:30,Resolved,High,39600.0,4,1,5
12460,2024-07-20 15:34:25,,In Progress,High,,1,1,36
12461,2024-01-04 00:18:48,2024-01-04 02:18:48,Resolved,Critical,7200.0,3,2,100
12462,2024-10-24 16:07:16,,In Progress,High,,1,1,66
12463,2024-08-14 14:31:49,,Open,Medium,,2,5,24
12464,2024-09-07 03:04:18,2024-09-08 22:04:18,Closed,Medium,154800.0,1,2,31
12465,2024-09-30 03:19:11,2024-10-02 10:19:11,Closed,Low,198000.0,2,1,53
12466,2024-02-14 05:32:09,,In Progress,High,,2,3,38
12467,2024-01-08 20:48:11,,Open,High,,2,1,88
12468,2024-05-04 06:14:38,2024-05-04 10:14:38,Resolved,Critical,14400.0,2,4,29
12469,2024-08-03 15:18:50,,Open,Critical,,2,4,38
12470,2024-07-02 01:48:01,2024-07-06 17:48:01,Resolved,Low,403200.0,3,5,40
12471,2024-08-30 03:07:03,,In Progress,Medium,,2,4,69
12472,2024-06-06 03:15:51,,Open,Critical,,3,2,78
12473,2024-09-05 03:02:41,,In Progress,Low,,1,2,69
12474,2024-02-24 14:49:01,2024-02-24 17:49:01,Closed,Critical,10800.0,3,5,14
12475,2024-08-30 22:25:08,2024-08-30 23:25:08,Resolved,Critical,3600.0,3,1,65
12476,2024-02-04 06:12:49,,Open,Critical,,3,2,73
12477,2024-05-21 15:22:06,2024-05-21 19:22:06,Closed,Critical,14400.0,1,3,44
12478,2024-05-14 12:08:32,2024-05-17 03:08:32,Closed,Medium,226800.0,3,5,21
12479,2024-06-08 08:00:20,2024-06-08 17:00:20,Closed,High,32400.0,4,2,65
12480,2024-06-12 23:05:43,,Open,Medium,,3,2,19
12481,2024-06-25 14:31:58,,Open,High,,1,3,20
12482,2024-02-07 11:38:58,2024-02-09 22:38:58,Resolved,Medium,212400.0,3,3,84
12483,2024-10-18 18:53:21,2024-10-19 15:53:21,Resolved,High,75600.0,2,2,11
12484,2024-08-15 01:42:01,2024-08-15 02:42:01,Closed,Critical,3600.0,2,2,71
12485,2024-05-29 06:20:04,,In Progress,High,,3,3,69
12486,2024-04-07 08:55:12,,Open,High,,1,4,20
12487,2024-01-28 05:40:41,,In Progress,High,,2,4,64
12488,2024-09-05 18:06:08,,Open,Low,,3,2,41
12489,2024-09-24 11:06:52,2024-09-24 23:06:52,Resolved,Medium,43200.0,4,3,69
12490,2024-07-08 05:15:27,,Open,Critical,,3,2,34
12491,2024-02-02 00:29:48,,In Progress,Medium,,1,4,30
12492,2024-02-11 14:01:00,2024-02-11 15:01:00,Closed,High,3600.0,3,5,60
12493,2024-05-02 12:03:50,2024-05-03 12:03:50,Closed,High,86400.0,2,1,47
12494,2024-01-24 18:44:31,,In Progress,Low,,2,3,6
12495,2024-09-21 12:57:57,,Open,Medium,,4,4,20
12496,2024-04-08 18:08:48,,Open,Low,,1,2,31
12497,2024-07-24 16:14:12,2024-07-25 16:14:12,Resolved,Medium,86400.0,4,1,49
12498,2024-09-15 10:05:17,2024-09-21 05:05:17,Resolved,Low,500400.0,3,2,48
12499,2024-07-21 20:50:06,2024-07-25 13:50:06,Closed,Low,320400.0,2,2,38
12500,2024-10-15 01:20:31,2024-10-15 23:20:31,Closed,Medium,79200.0,2,3,65
12501,2024-06-23 07:04:20,,Open,Low,,3,4,43
12502,2024-10-06 15:23:00,,Open,High,,3,4,22
12503,2024-08-07 04:58:35,,Open,Critical,,2,5,72
12504,2024-02-28 17:06:14,2024-02-28 21:06:14,Resolved,Critical,14400.0,3,4,15
12505,2024-09-02 04:25:20,2024-09-05 02:25:20,Closed,Medium,252000.0,2,3,28
12506,2024-01-29 08:06:46,2024-01-31 18:06:46,Closed,Medium,208800.0,2,5,94
